Date,Share_Code,Year_High_GHS,Year_Low_GHS,Previous_Closing_Price_VWAP_GHS,Opening_Price_GHS,Closing_Price_GHS,Price_Change_GHS,Closing_Bid_Price_GHS,Closing_Offer_Price_GHS,Total_Shares_Traded,Total_Value_Traded,Last_Transactio_ Price_GHS
16/01/2018,CAL,1.2,1.08,1.19,1.19,1.2,0.01,1.18,1.2,5100,,1.19
17/01/2018,CAL,1.2,1.08,1.2,1.2,1.2,0,1.19,1.2,56600,,1.19
18/01/2018,CAL,1.2,1.08,1.2,1.2,1.2,0,,1.2,42400,,1.2
19/01/2018,CAL,1.2,1.08,1.2,1.2,1.2,0,,1.2,47700,,1.2
22/01/2018,CAL,1.2,1.08,1.2,1.2,1.2,0,,1.2,3200,,1.2
23/01/2018,CAL,1.2,1.08,1.2,1.2,1.2,0,,1.2,3100,,1.2
24/01/2018,CAL,1.2,1.08,1.2,1.2,1.2,0,1.18,1.2,7700,,1.2
25/01/2018,CAL,1.2,1.08,1.2,1.2,1.17,-0.03,1.02,1.2,2100,,1.17
26/01/2018,CAL,1.2,1.08,1.17,1.17,1.17,0,1.16,1.17,8700,,1.17
29/01/2018,CAL,1.2,1.08,1.17,1.17,1.17,0,1.15,1.17,13600,,1.17
30/01/2018,CAL,1.2,1.08,1.17,1.17,1.17,0,1.02,1.17,33100,,1.17
31/01/2018,CAL,1.2,1.08,1.17,1.17,1.12,-0.05,1.1,1.15,1400,,1.15
01/02/2018,CAL,1.2,1.08,1.12,1.12,1.12,0,1.11,1.13,28100,,1.15
02/02/2018,CAL,1.2,1.08,1.12,1.12,1.12,0,1.15,,18100,,1.15
05/02/2018,CAL,1.2,1.08,1.12,1.12,1.12,0,1.15,,1900,,1.15
06/02/2018,CAL,1.2,1.08,1.12,1.12,1.15,0.03,1.15,,3500,,1.15
07/02/2018,CAL,1.2,1.08,1.15,1.15,1.15,0,1.15,,700,,1.15
08/02/2018,CAL,1.2,1.08,1.15,1.15,1.2,0.05,1.2,1.24,518900,,1.2
09/02/2018,CAL,1.2,1.08,1.2,1.2,1.2,0,1.2,,145700,,1.2
12/02/2018,CAL,1.21,1.08,1.2,1.2,1.21,0.01,1.21,1.26,102600,,1.21
13/02/2018,CAL,1.3,1.08,1.21,1.21,1.27,0.06,1.3,,520100,,1.3
14/02/2018,CAL,1.3,1.08,1.27,1.27,1.26,-0.01,1.25,1.27,107600,,1.26
15/02/2018,CAL,1.3,1.08,1.26,1.26,1.26,0,1.25,,862300,,1.26
16/02/2018,CAL,1.3,1.08,1.26,1.26,1.26,0,1.26,,142700,,1.26
19/02/2018,CAL,1.3,1.08,1.26,1.26,1.26,0,1.26,,2400,,1.26
20/02/2018,CAL,1.3,1.08,1.26,1.26,1.26,0,1.26,1.27,34100,,1.26
21/02/2018,CAL,1.3,1.08,1.26,1.26,1.26,0,1.26,,0,,1.26
22/02/2018,CAL,1.3,1.08,1.26,1.26,1.27,0.01,1.26,,1200,,1.26
23/02/2018,CAL,1.3,1.08,1.27,1.27,1.27,0,1.28,,600,,1.26
26/02/2018,CAL,1.3,1.08,1.27,1.27,1.27,0,1.27,,24700,,1.26
27/02/2018,CAL,1.3,1.08,1.27,1.27,1.28,0.01,1.27,,8300,,1.28
28/02/2018,CAL,1.3,1.08,1.28,1.28,1.28,0,1.28,,1900,,1.28
01/03/2018,CAL,1.3,1.08,1.28,1.28,1.29,0.01,1.29,,700,,1.29
02/03/2018,CAL,1.3,1.08,1.29,1.29,1.29,0,1.29,,11400,,1.29
05/03/2018,CAL,1.3,1.08,1.29,1.29,1.29,0,1.29,,14500,,1.29
07/03/2018,CAL,1.3,1.08,1.29,1.29,1.3,0.01,1.3,,3800,,1.3
08/03/2018,CAL,1.3,1.08,1.3,1.3,1.3,0,,1.3,4200,,1.3
09/03/2018,CAL,1.3,1.08,1.3,1.3,1.29,-0.01,,1.3,2400,,1.29
12/03/2018,CAL,1.3,1.08,1.29,1.29,1.28,-0.01,,1.28,100,,1.28
13/03/2018,CAL,1.3,1.08,1.28,1.28,1.24,-0.04,,1.2,3400,,1.2
14/03/2018,CAL,1.3,1.08,1.24,1.24,1.23,-0.01,1.22,1.23,8000,,1.22
15/03/2018,CAL,1.3,1.08,1.23,1.23,1.23,0,1.24,1.3,94800,,1.22
16/03/2018,CAL,1.3,1.08,1.23,1.23,1.24,0.01,,1.24,6207000,,1.24
19/03/2018,CAL,1.3,1.08,1.24,1.24,1.24,0,1.25,,30800,,1.24
20/03/2018,CAL,1.3,1.08,1.24,1.24,1.24,0,1.24,1.3,29400,,1.24
21/03/2018,CAL,1.3,1.08,1.24,1.24,1.24,0,1.24,,0,,1.24
22/03/2018,CAL,1.3,1.08,1.24,1.24,1.3,0.06,1.3,,106100,,1.3
23/03/2018,CAL,1.31,1.08,1.3,1.3,1.31,0.01,1.31,,5000,,1.31
26/03/2018,CAL,1.31,1.08,1.31,1.31,1.31,0,1.33,1.4,0,,1.31
27/03/2018,CAL,1.38,1.08,1.31,1.31,1.35,0.04,1.38,1.5,259200,,1.38
28/03/2018,CAL,1.5,1.08,1.35,1.35,1.47,0.12,1.38,1.5,27700,,1.5
29/03/2018,CAL,1.52,1.08,1.47,1.35,1.52,0.05,1.53,,47100,,1.53
03/04/2018,CAL,1.52,1.08,1.52,1.52,1.52,0,1.53,,1000,,1.53
04/04/2018,CAL,1.52,1.08,1.52,1.52,1.52,0,1.53,,0,,1.53
05/04/2018,CAL,1.65,1.08,1.52,1.52,1.61,0.09,1.62,1.7,61100,,1.65
06/04/2018,CAL,1.7,1.08,1.61,1.61,1.64,0.03,1.7,,14600,,1.7
09/04/2018,CAL,1.7,1.08,1.64,1.64,1.68,0.04,1.7,,42100,,1.7
10/04/2018,CAL,1.71,1.08,1.68,1.68,1.71,0.03,1.73,,3200,,1.71
11/04/2018,CAL,1.8,1.08,1.71,1.71,1.75,0.04,1.8,,717200,,1.8
12/04/2018,CAL,1.82,1.08,1.75,1.75,1.8,0.05,1.81,1.85,707200,,1.82
13/04/2018,CAL,1.85,1.08,1.8,1.8,1.85,0.05,1.82,1.85,53800,,1.85
16/04/2018,CAL,1.85,1.08,1.85,1.85,1.85,0,,1.85,12000,,1.85
17/04/2018,CAL,1.85,1.08,1.85,1.85,1.85,0,,1.85,8900,,1.85
18/04/2018,CAL,1.85,1.08,1.85,1.85,1.85,0,1.85,1.89,402500,,1.85
19/04/2018,CAL,1.85,1.08,1.85,1.85,1.85,0,1.85,2,40800,,1.85
20/04/2018,CAL,1.85,1.08,1.85,1.85,1.85,0,1.85,1.9,36500,,1.85
23/04/2018,CAL,1.85,1.08,1.85,1.85,1.85,0,,1.9,3300,,1.85
24/04/2018,CAL,1.9,1.08,1.85,1.85,1.9,0.05,,1.85,645800,,1.85
25/04/2018,CAL,1.9,1.08,1.85,1.85,1.9,0.05,1.85,,612100,,1.85
26/04/2018,CAL,1.97,1.08,1.9,1.9,1.97,0.07,,1.96,38300,,1.95
27/04/2018,CAL,1.97,1.08,1.97,1.97,1.97,0,,1.97,1300,,1.95
30/04/2018,CAL,1.97,1.08,1.97,1.97,1.97,0,1.97,1.98,1800,,1.95
02/05/2018,CAL,1.97,1.08,1.97,1.97,1.95,-0.02,,1.97,825500,,1.95
03/05/2018,CAL,1.97,1.08,1.95,1.95,1.95,0,1.95,1.97,66000,,1.95
04/05/2018,CAL,1.97,1.08,1.95,1.95,1.9,-0.05,1.89,1.9,1300,,1.89
07/05/2018,CAL,1.97,1.08,1.9,1.9,1.89,-0.01,,1.89,60200,,1.89
08/05/2018,CAL,1.97,1.08,1.89,1.89,1.89,0,,1.88,0,,1.89
09/05/2018,CAL,1.97,1.08,1.89,1.89,1.9,0.01,,1.88,1500,,1.88
10/05/2018,CAL,1.97,1.08,1.9,1.9,1.85,-0.05,,1.85,500,,1.85
11/05/2018,CAL,1.97,1.08,1.85,1.85,1.82,-0.03,,1.79,27700,,1.8
14/05/2018,CAL,1.97,1.08,1.82,1.82,1.76,-0.06,,1.75,700,,1.76
15/05/2018,CAL,1.97,1.08,1.76,1.76,1.73,-0.03,,1.72,6400,,1.73
16/05/2018,CAL,1.97,1.08,1.73,1.73,1.72,-0.01,1.5,1.68,88600,,1.69
17/05/2018,CAL,1.97,1.08,1.72,1.72,1.7,-0.02,,1.6,69900,,1.6
18/05/2018,CAL,1.97,1.08,1.7,1.7,1.7,0,,1.65,0,,1.6
21/05/2018,CAL,1.97,1.08,1.7,1.7,1.58,-0.12,,1.65,500,,1.5
22/05/2018,CAL,1.97,1.08,1.58,1.58,1.58,0,1.34,1.58,0,,1.5
23/05/2018,CAL,1.97,1.08,1.58,1.58,1.54,-0.04,,1.55,648100,,1.54
24/05/2018,CAL,1.97,1.08,1.54,1.54,1.54,0,1.48,1.53,5000,,1.54
28/05/2018,CAL,1.97,1.08,1.54,1.54,1.54,0,1.55,,2500,,1.54
29/05/2018,CAL,1.97,1.08,1.54,1.54,1.53,-0.01,,1.53,109500,,1.53
30/05/2018,CAL,1.97,1.08,1.53,1.53,1.53,0,,1.53,800,,1.53
31/05/2018,CAL,1.97,1.08,1.53,1.53,1.45,-0.08,,1.45,1600,,1.45
01/06/2018,CAL,1.97,1.08,1.45,1.45,1.45,0,,,4364100,,1.45
04/06/2018,CAL,1.97,1.4,1.45,1.45,1.4,-0.05,1.4,,13600,,1.4
05/06/2018,CAL,1.97,1.4,1.4,1.4,1.45,0.05,1.45,,11200,,1.45
06/06/2018,CAL,1.97,1.4,1.45,1.45,1.45,0,1.45,,800,,1.45
07/06/2018,CAL,1.97,1.4,1.45,1.45,1.44,-0.01,1.3,1.44,111500,,1.44
08/06/2018,CAL,1.72,1.22,1.26,1.26,1.26,0,1.26,1.45,130000,,1.26
11/06/2018,CAL,1.72,1.22,1.26,1.26,1.26,0,,1.28,187600,,1.26
12/06/2018,CAL,1.72,1.22,1.26,1.26,1.26,0,1.26,,112300,,1.26
13/06/2018,CAL,1.72,1.22,1.26,1.26,1.26,0,1.26,1.27,71300,,1.26
14/06/2018,CAL,1.72,1.22,1.26,1.26,1.25,-0.01,1.2,1.25,5000,,1.25
18/06/2018,CAL,1.72,1.22,1.25,1.25,1.26,0.01,1.25,,3417900,,1.26
19/06/2018,CAL,1.72,1.22,1.26,1.26,1.26,0,,,1300,,1.26
20/06/2018,CAL,1.72,1.22,1.26,1.26,1.26,0,,,1300,,1.26
21/06/2018,CAL,1.72,1.22,1.25,1.25,1.26,0.01,1.1,1.26,305300,,1.06
22/06/2018,CAL,1.72,1.22,1.26,1.26,1.22,-0.04,1.06,,900,,1.22
25/06/2018,CAL,1.72,1.2,1.22,1.22,1.2,-0.02,1.15,,1800,,1.2
26/06/2018,CAL,1.72,1.2,1.2,1.2,1.16,-0.04,1.2,1.3,6400,,1.2
27/06/2018,CAL,1.72,1.2,1.16,1.16,1.25,0.09,1.25,1.3,686000,,1.25
28/06/2018,CAL,1.72,1.2,1.25,1.25,1.28,0.03,1.25,1.3,4999500,,1.28
29/06/2018,CAL,1.72,1.2,1.28,1.28,1.28,0,1.3,,0,,1.28
03/07/2018,CAL,1.72,1.2,1.28,1.28,1.3,0.02,1.3,1.32,15000,,1.3
04/07/2018,CAL,1.72,1.2,1.3,1.3,1.3,0,1.3,1.32,754700,,1.3
05/07/2018,CAL,1.72,1.2,1.3,1.3,1.3,0,1.3,1.35,1045000,,1.3
06/07/2018,CAL,1.72,1.2,1.3,1.3,1.3,0,,,921000,,1.3
09/07/2018,CAL,1.72,1.2,1.3,1.3,1.3,0,1.25,1.3,1700,,1.3
10/07/2018,CAL,1.72,1.2,1.3,1.3,1.3,0,1.3,1.35,20400,,1.3
11/07/2018,CAL,1.72,1.2,1.3,1.3,1.3,0,1.3,,1720600,,1.3
12/07/2018,CAL,1.72,1.2,1.3,1.3,1.3,0,,1.3,19600,,1.3
13/07/2018,CAL,1.72,1.2,1.3,1.3,1.3,0,,1.3,1700,,1.3
16/07/2018,CAL,1.72,1.2,1.3,1.3,1.3,0,,,2731500,,1.3
17/07/2018,CAL,1.72,1.2,1.3,1.3,1.3,0,,1.3,900,,1.3
18/07/2018,CAL,1.72,1.2,1.3,1.3,1.29,-0.01,1.2,1.29,21400,,1.2
19/07/2018,CAL,1.72,1.2,1.29,1.29,1.29,0,1.29,,36600,,1.2
20/07/2018,CAL,1.72,1.2,1.29,1.29,1.28,-0.01,1.29,1.3,2900,,1.29
23/07/2018,CAL,1.72,1.2,1.28,1.28,1.29,0.01,,1.2,89800,,1.2
24/07/2018,CAL,1.72,1.2,1.29,1.29,1.29,0,,1.2,1400,,1.2
25/07/2018,CAL,1.72,1.2,1.29,1.29,1.27,-0.02,1.27,1.29,2400,,1.27
26/07/2018,CAL,1.72,1.2,1.27,1.27,1.26,-0.01,1.2,1.26,12600,,1.26
27/07/2018,CAL,1.72,1.2,1.26,1.26,1.26,0,1.26,,14800,,1.26
30/07/2018,CAL,1.72,1.2,1.26,1.26,1.27,0.01,1.26,1.27,1800,,1.27
31/07/2018,CAL,1.72,1.2,1.27,1.27,1.27,0,1.27,,3700,,1.27
01/08/2018,CAL,1.72,1.2,1.27,1.27,1.27,0,1.27,,0,,1.27
02/08/2018,CAL,1.72,1.2,1.27,1.27,1.27,0,,1.27,101900,,1.26
03/08/2018,CAL,1.72,1.2,1.27,1.27,1.26,-0.01,1.25,1.27,229800,,1.27
06/08/2018,CAL,1.72,1.2,1.26,1.26,1.27,0.01,1.25,1.27,4400,,1.27
07/08/2018,CAL,1.72,1.2,1.27,1.27,1.26,-0.01,1.26,,200,,1.26
08/08/2018,CAL,1.72,1.2,1.26,1.26,1.26,0,1.25,1.26,370700,,1.26
09/08/2018,CAL,1.72,1.2,1.26,1.26,1.25,-0.01,,,9600,,1.25
10/08/2018,CAL,1.72,1.2,1.25,1.25,1.23,-0.02,1.23,,28800,,1.23
13/08/2018,CAL,1.72,1.2,1.23,1.23,1.23,0,1.23,1.25,3400,,1.23
14/08/2018,CAL,1.72,1.2,1.23,1.23,1.23,0,1.23,,1400,,1.23
15/08/2018,CAL,1.72,1.2,1.23,1.23,1.23,0,1.23,,1700,,1.23
16/08/2018,CAL,1.72,1.2,1.23,1.23,1.23,0,1.23,,1600,,1.23
17/08/2018,CAL,1.72,1.2,1.23,1.23,1.27,0.04,1.27,,100000,,1.27
20/08/2018,CAL,1.72,1.2,1.27,1.27,1.27,0,1.27,,10700,,1.27
22/08/2018,CAL,1.72,1.2,1.27,1.27,1.27,0,1.23,1.27,154800,,1.27
23/08/2018,CAL,1.72,1.2,1.27,1.27,1.27,0,,1.27,200,,1.27
24/08/2018,CAL,1.72,1.2,1.27,1.27,1.27,0,1.2,1.27,200,,1.27
27/08/2018,CAL,1.72,1.2,1.27,1.27,1.27,0,,1.27,0,,1.27
28/08/2018,CAL,1.72,1.2,1.27,1.27,1.26,-0.01,1.25,1.26,300,,1.26
29/08/2018,CAL,1.72,1.2,1.26,1.26,1.25,-0.01,,1.2,2800,,1.23
30/08/2018,CAL,1.72,1.2,1.25,1.25,1.22,-0.03,,1.15,100,,1.22
31/08/2018,CAL,1.72,1.1,1.22,1.22,1.1,-0.12,1.05,1.22,627000,,1.1
03/09/2018,CAL,1.72,1.01,1.1,1.1,1.01,-0.09,1,,12300,,1
04/09/2018,CAL,1.72,1.01,1.01,1.01,1.02,0.01,1.11,,12800,,1.1
05/09/2018,CAL,1.72,1.01,1.02,1.02,1.04,0.02,1.17,,3300,,1.17
06/09/2018,CAL,1.72,1.01,1.04,1.04,1.2,0.16,1.04,1.2,1192400,,1.2
07/09/2018,CAL,1.72,1.01,1.2,1.2,1.3,0.1,1.2,,100,,1.3
10/09/2018,CAL,1.72,1.01,1.3,1.3,1.1,-0.2,1.2,,500,,1.1
11/09/2018,CAL,1.72,1.01,1.1,1.1,1.19,0.09,1.2,1.22,5600,,1.2
12/09/2018,CAL,1.72,1.01,1.19,1.19,1.18,-0.01,,1.18,2400,,1.18
13/09/2018,CAL,1.72,1.01,1.18,1.18,1.18,0,,1.18,100,,1.18
14/09/2018,CAL,1.72,1.01,1.18,1.18,1.18,0,,1.17,0,,1.18
17/09/2018,CAL,1.72,1.01,1.18,1.18,1.18,0,,1.18,200,,1.18
18/09/2018,CAL,1.72,1.01,1.18,1.18,1.18,0,,1.18,14400,,1.18
19/09/2018,CAL,1.72,1.01,1.18,1.18,1.18,0,,1.18,1500,,1.18
20/09/2018,CAL,1.72,1.01,1.18,1.18,1.18,0,,1.18,5300,,1.18
24/09/2018,CAL,1.72,1.01,1.18,1.18,1.17,-0.01,,1.18,2300,,1.17
25/09/2018,CAL,1.72,1.01,1.17,1.17,1.17,0,,1.17,100,,1.17
26/09/2018,CAL,1.72,1.01,1.17,1.17,1.17,0,,1.16,0,,1.17
27/09/2018,CAL,1.72,1.01,1.17,1.17,1.17,0,1.1,1.17,0,,1.17
28/09/2018,CAL,1.72,1.01,1.17,1.17,1.17,0,1.1,1.17,1100,,1.17
01/10/2018,CAL,1.72,1.01,1.17,1.17,1.18,0.01,,1.18,500,,1.18
02/10/2018,CAL,1.72,1.01,1.18,1.18,1.17,-0.01,,,3600,,1.17
03/10/2018,CAL,1.72,1.01,1.17,1.17,1.17,0,,,0,,1.17
04/10/2018,CAL,1.72,1.01,1.17,1.17,1.17,0,,1.17,800,,1.17
05/10/2018,CAL,1.72,1.01,1.17,1.17,1.17,0,,1.17,300,,1.17
08/10/2018,CAL,1.72,1.01,1.17,1.17,1.17,0,,1.17,4000,,1.17
09/10/2018,CAL,1.72,1.01,1.17,1.17,1.16,-0.01,,1.16,300,,1.16
10/10/2018,CAL,1.72,1.01,1.16,1.16,1.16,0,,1.16,210000,,1.16
11/10/2018,CAL,1.72,1.01,1.16,1.16,1.16,0,,,2400,,1.16
12/10/2018,CAL,1.72,1.01,1.16,1.16,1.16,0,,1.15,0,,1.16
15/10/2018,CAL,1.72,1.01,1.16,1.16,1.14,-0.02,,1.14,800,,1.14
16/10/2018,CAL,1.72,1.01,1.14,1.14,1.14,0,,1.14,0,,1.14
17/10/2018,CAL,1.72,1.01,1.14,1.14,1.14,0,,1.14,0,,1.14
18/10/2018,CAL,1.72,1.01,1.14,1.14,1.13,-0.01,,1.13,700,,1.13
19/10/2018,CAL,1.72,1.01,1.13,1.13,1.11,-0.02,1.05,1.1,1200,,1.1
22/10/2018,CAL,1.72,1.01,1.11,1.11,1.11,0,1,1.1,0,,1.1
23/10/2018,CAL,1.72,1.01,1.11,1.11,1.08,-0.03,1,1.1,24000,,1.05
24/10/2018,CAL,1.72,1.01,1.08,1.08,1.04,-0.04,1.03,1.04,275900,,1.03
24/10/2018,CAL,1.72,1.01,1.04,1.04,1.04,0,0.98,1.04,100,,1.04
26/10/2018,CAL,1.72,1.01,1.04,1.04,1.04,0,0.98,1.04,200,,1.04
29/10/2018,CAL,1.72,1.01,1.04,1.04,1.03,-0.01,1.02,1.04,15100,,1.02
30/10/2018,CAL,1.72,1.01,1.03,1.03,1.03,0,0.98,1.02,0,,1.02
31/10/2018,CAL,1.72,1.01,1.03,1.03,1.04,0.01,0.98,,154900,,1.05
01/11/2018,CAL,1.72,1.01,1.04,1.04,1.04,0,0.98,1.04,0,,1.05
02/11/2018,CAL,1.72,1.01,1.04,1.04,1.04,0,0.98,1.04,0,,1.05
05/11/2018,CAL,1.72,1.01,1.04,1.04,1.04,0,1,1.04,0,,1.05
06/11/2018,CAL,1.72,1.01,1.04,1.04,1.04,0,1,1.04,0,,1.05
07/11/2018,CAL,1.72,1.01,1.04,1.04,1.03,-0.01,1,1.03,1300,,1.03
08/11/2018,CAL,1.72,1.01,1.03,1.03,1.02,-0.01,0.98,1.02,1200,,1.02
09/11/2018,CAL,1.72,1.01,1.02,1.02,1.02,0,1.02,,16000,,1.02
12/11/2018,CAL,1.72,1,1.02,1.02,1,-0.02,0.98,1,3000,,1
13/11/2018,CAL,1.72,1,1,1,1,0,0.98,0.99,13600,,0.98
14/11/2018,CAL,1.72,0.99,1,1,0.99,-0.01,0.98,1,1300,,0.99
15/11/2018,CAL,1.72,0.99,0.99,0.99,1,0.01,0.98,1,1500,,1
16/11/2018,CAL,1.72,0.99,1,1,1,0,0.99,1,700,,1
19/11/2018,CAL,1.72,0.98,1,1,0.98,-0.02,,0.98,"3,200","3,136.00",0.98
20/11/2018,CAL,1.72,0.98,0.98,0.98,0.98,0,,0.98,"1,200","1,176.00",0.98
21/11/2018,CAL,1.72,0.98,0.98,0.98,0.98,0,0.85,0.98,"1,800","1,764.00",0.98
22/11/2018,CAL,1.72,0.97,0.98,0.98,0.97,-0.01,0.9,0.98,200,193,0.98
23/11/2018,CAL,1.72,0.96,0.97,0.97,0.96,-0.01,0.9,0.97,"248,200","238,272.00",0.96
26/11/2018,CAL,1.72,0.96,0.96,0.96,0.96,0,0.91,0.97,0,0,0.96
27/11/2018,CAL,1.72,0.96,0.96,0.96,0.96,0,0.9,0.97,0,0,0.96
28/11/2018,CAL,1.72,0.95,0.96,0.96,0.95,-0.01,0.95,0.97,"9,900","9,405.00",0.95
29/11/2018,CAL,1.72,0.95,0.95,0.95,0.96,0.01,0.9,,"1,301,400","1,249,159.00",0.96
30/11/2018,CAL,1.72,0.95,0.96,0.96,0.96,0,0.9,0.96,"13,000","12,480.00",0.96
03/12/2018,CAL,1.72,0.95,0.96,0.96,0.96,0,0.96,1,0,0,0.96
04/12/2018,CAL,1.72,0.95,0.96,0.96,0.96,0,0.92,0.98,"2,797,000","2,685,107.00",0.95
05/12/2018,CAL,1.72,0.95,0.96,0.96,0.95,-0.01,0.94,0.95,"6,100","5,796.00",0.95
06/12/2018,CAL,1.72,0.95,0.95,0.95,0.98,0.03,0.95,0.98,"801,300","784,617.00",0.95
10/12/2018,CAL,1.72,0.95,0.98,0.98,0.95,-0.03,0.95,0.98,"9,000","8,553.00",0.95
11/12/2018,CAL,1.72,0.95,0.95,0.95,0.95,0,0.95,,"15,600","14,820.00",0.95
12/12/2018,CAL,1.72,0.95,0.95,0.95,0.95,0,0.95,,"2,200","2,090.00",0.95
13/12/2018,CAL,1.72,0.94,0.95,0.95,0.94,-0.01,0.94,0.95,"646,900","608,085.00",0.94
14/12/2018,CAL,1.72,0.94,0.94,0.94,0.94,0,0.94,,"8,800","8,272.00",0.94
17/12/2018,CAL,1.72,0.94,0.94,0.94,0.94,0,0.94,0.95,0,0,0.94
18/12/2018,CAL,1.72,0.94,0.94,0.94,0.94,0,0.94,,200,188,0.94
19/12/2018,CAL,1.72,0.94,0.94,0.94,0.95,0.01,0.94,0.96,"271,000","257,449.00",0.95
20/12/2018,CAL,1.72,0.94,0.95,0.95,0.96,0.01,0.94,0.96,"1,200","1,152.00",0.96
21/12/2018,CAL,1.72,0.94,0.96,0.96,0.96,0,0.95,0.96,"1,000",960,0.96
24/12/2018,CAL,1.72,0.94,0.96,0.96,0.96,0,0.95,,0,0,0.96
27/12/2018,CAL,1.72,0.94,0.96,0.96,0.96,0,0.96,1,400,384,0.96
28/12/2018,CAL,1.72,0.94,0.96,0.96,0.96,0,0.96,,"1,600","1,536.00",0.96
31/12/2018,CAL,1.72,0.94,0.96,0.96,0.98,0.02,0.96,,"1,000",980,0.98
02/01/2019,CAL,0.98,0.98,0.98,0.98,0.98,0,0.96,0.98,"1,400","1,372.00",0.98
03/01/2019,CAL,0.99,0.98,0.98,0.98,0.99,0.01,0.98,1,"2,300","2,277.00",0.99
04/01/2019,CAL,0.99,0.98,0.99,0.99,0.99,0,0.99,,"134,400","133,056.00",0.99
08/01/2019,CAL,0.99,0.98,0.99,0.99,0.99,0,0.99,1,"134,400","133,056.00",0.99
09/01/2019,CAL,1,0.98,0.99,0.99,1,0.01,0.99,1.02,"8,300","8,285.00",1
10/01/2019,CAL,1,0.98,1,1,1,0,0.99,1.02,"8,500","8,500.00",1
11/01/2019,CAL,1,0.98,1,1,1,0,1,1.02,"1,400","1,400.00",1
14/01/2019,CAL,1,0.98,1,1,0.99,-0.01,0.99,1.02,"4,000","3,975.00",1
15/01/2019,CAL,1.02,0.98,0.99,0.99,1.02,0.03,1,1.03,200,203,1.03
16/01/2019,CAL,1.02,0.98,1.02,1.02,0.99,-0.03,0.99,1.04,"1,214,500","1,202,355.00",0.99
17/01/2019,CAL,1.02,0.98,0.99,0.99,0.99,0,0.85,0.99,"4,700","4,653.00",0.99
18/01/2019,CAL,1.02,0.98,0.99,0.99,0.99,0,0.96,,"32,200","31,878.00",0.99
21/01/2019,CAL,1.02,0.98,0.99,0.99,0.99,0,0.86,0.99,0,0,0.99
22/01/2019,CAL,1.02,0.85,0.99,0.99,0.85,-0.14,0.85,0.99,"11,600","9,888.00",0.85
23/01/2019,CAL,1.02,0.85,0.85,0.85,0.87,0.02,0.9,0.98,"26,700","23,195.00",0.9
24/01/2019,CAL,1.02,0.85,0.87,0.87,0.87,0,0.88,,"1,300","1,131.00",0.87
25/01/2019,CAL,1.02,0.85,0.87,0.87,0.87,0,,,"76,800","66,816.00",0.87
28/01/2019,CAL,1.02,0.85,0.87,0.87,0.9,0.03,,0.9,"47,600","42,840.00",0.9
29/01/2019,CAL,1.02,0.85,0.9,0.9,0.9,0,0.87,0.92,"1,000",900,0.9
30/01/2019,CAL,1.02,0.85,0.9,0.9,0.9,0,,0.9,"1,400","1,260.00",0.9
31/01/2019,CAL,1.02,0.85,0.9,0.9,0.9,0,,0.9,500,450,0.9
01/02/2019,CAL,1.02,0.85,0.9,0.9,0.9,0,0.88,0.9,700,630,0.9
04/02/2019,CAL,1.02,0.85,0.9,0.9,0.89,-0.01,0.9,,"1,800","1,604.00",0.89
05/02/2019,CAL,1.02,0.85,0.89,0.89,0.89,0,0.89,,"2,700","2,403.00",0.89
06/02/2019,CAL,1.02,0.85,0.89,0.89,0.89,0,0.89,0.9,600,534,0.89
07/02/2019,CAL,1.02,0.85,0.89,0.89,0.89,0,0.85,0.89,"6,900","6,141.00",0.89
08/02/2019,CAL,1.02,0.85,0.89,0.89,0.89,0,0.89,,900,801,0.89
11/02/2019,CAL,1.02,0.85,0.89,0.89,0.89,0,,0.88,"200,900","178,801.00",0.89
12/02/2019,CAL,1.02,0.85,0.89,0.89,0.88,-0.01,0.87,0.89,"2,300","2,024.00",0.88
13/02/2019,CAL,1.02,0.85,0.88,0.88,0.88,0,,0.88,0,0,0.88
14/02/2019,CAL,1.02,0.85,0.88,0.88,0.88,0,,,600,529,0.89
15/02/2019,CAL,1.02,0.85,0.88,0.88,0.91,0.03,0.88,,"2,000","1,820.00",0.91
18/02/2019,CAL,1.02,0.85,0.91,0.91,0.91,0,,0.91,"2,600","2,365.00",0.9
19/02/2019,CAL,1.02,0.85,0.91,0.91,0.86,-0.05,,0.9,"123,800","107,075.00",0.85
20/02/2019,CAL,1.02,0.85,0.86,0.86,0.9,0.04,0.9,0.91,"3,700","3,348.00",0.9
21/02/2019,CAL,1.02,0.85,0.9,0.9,0.9,0,0.91,,0,0,0.9
22/02/2019,CAL,1.02,0.85,0.9,0.9,0.93,0.03,0.9,0.93,600,555,0.93
25/02/2019,CAL,1.02,0.85,0.93,0.93,0.93,0,0.9,0.93,"1,700","1,581.00",0.93
26/02/2019,CAL,1.02,0.85,0.93,0.93,0.95,0.02,0.93,0.95,"1,000",950,0.95
27/02/2019,CAL,1.02,0.85,0.95,0.95,0.95,0,,0.95,"7,400","6,996.00",0.95
28/02/2019,CAL,1.02,0.85,0.95,0.95,0.98,0.03,1.02,,"49,400","48,560.00",1.02
01/03/2019,CAL,1.03,0.85,0.98,0.98,1.03,0.05,0.98,,"9,600","9,885.00",1.03
04/03/2019,CAL,1.03,0.85,1.03,1.03,1.03,0,0.98,1.03,"5,400","5,562.00",1.03
05/03/2019,CAL,1.03,0.85,1.03,1.03,0.98,-0.05,,0.98,"51,600","50,818.00",0.98
